0.0000	 1.0000
0.2467	 0.6290
0.3489	 0.4040
0.4273	 0.2500
0.4934	 0.1730
0.5516	 0.1371
0.6042	 0.0615
0.6527	 0.0457
0.6977	 0.0705
0.7401	 0.0373
0.7401	 0.0131
0.7801	 0.0199
0.8182	-0.0163
0.8545	-0.0097
0.8894	 0.0177
0.8894	-0.0131
0.9554	 0.0008
0.9867	-0.0155
1.0171	-0.0114
1.0171	-0.0272
1.0466	 0.0188
1.0466	-0.0196
1.0753	 0.0051
1.0753	-0.0180
1.1032	-0.0017
1.1304	-0.0187
1.1570	-0.0097
