0.00	 1.00
0.105	 0.92
0.1963	 0.829
0.261	 0.692
0.3113	 0.5822
0.3113	 0.6483
0.3926	 0.4384
0.4264	 0.434
0.4264	 0.3973
0.4602	 0.3288
0.4907	 0.2975
0.5211	 0.2397
0.5482	 0.3562
0.598	 0.2548
0.598	 0.1575
0.598	 0.1645
0.6193	 0.1164
0.6653	 0.0822
0.6653	 0.2493
0.6863	 0.1192
0.7073	 0.1644
0.7276	 0.0342
0.7648	 0.0479
0.7851	 0.0274
0.7851	 0.137
0.7851	 0.2397
